Вид,Код,Име,Публикувано,Подбран ли е?,Видимост в каталога,Кратко описание,Описание,Начална дата на намалението,Крайна дата на намалението,Състояние на таксата,Клас на такса,В наличност?,Наличност,Ниска наличност,Разрешаване на поръчки при изчерпани наличности?,Индивидуално продаване?,Тегло (kg),Дължина (cm),Ширина (cm),Височина (cm),Да се позволи ли на потребителите да въвеждат отзиви?,Бележка при поръчка,Промоционална цена:,Редовна цена:,Категории,Етикети,Клас на доставка,Изображения,Лимит на изтеглянията,Дни на валидност на възможността за изтегляне,Родителски,Групирани продукти,По-скъпи,Свързани,Външен адрес,Текст на бутон,Позиция,Featured attributes,Име на атрибута 1,Стойност(и) на атрибута 1,Атрибутът 1 е видим,Глобален ли е атрибутът 1,Име на атрибута 2,Стойност(и) на атрибута 2,Атрибутът 2 е видим,Глобален ли е атрибутът 2,Име на атрибута 3,Стойност(и) на атрибута 3,Атрибутът 3 е видим,Глобален ли е атрибутът 3,Име на атрибута 4,Стойност(и) на атрибута 4,Атрибутът 4 е видим,Глобален ли е атрибутът 4,Мета: rank_math_internal_links_processed,Мета: inline_featured_image,Мета: _wp_page_template,Мета: _oembed_time_4bb1519c0d48216668f4635d642ba059,Мета: _oembed_time_043af4273a985994ffee89f50281f2c0,Мета: _oembed_time_35685db3bb5eeefe73cf191626b3d519,Мета: _wp_old_date,Мета: rank_math_seo_score,Мета: rank_math_primary_product_cat,Мета: rank_math_focus_keyword,Мета: rank_math_description
"simple","185071-P","Електрически уред за антена на МПС - 150","1","0","visible","Електрически уред за антена на МПС - 150. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Електрически уред за антена на МПС - 150
<h4>Характеристики</h4>
<ul>
	
	<li>Благодарение на усилвателя за антена, ще имате възможност да слушате радио без проблем, дори и на най-труднодостъпните места, без ограничение.</li>
	<li>Осигурява плътен и ясен сигнал.</li>
	<li>Ще забравите за неприятните моменти без музика.</li>
	<li>Изработен е от висококачествени материали.</li>
	<li>Устойчив и стабилен е.</li>
	<li>Състои се от два кабела в черно и червено.</li>
	<li>Лесен за монтиране.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","7","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Електрически уред за антена на МПС - 150","Електрически уред за антена на МПС - 150. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","20064-P","Преходник за антена 064","1","0","visible","Преходник за антена 064. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Преходник за антена 064
<h4>Характеристики</h4>
<ul>
	
	<li>Дължина: 22см</li>
	<li>Преходник за антена</li>
	<li><strong>Цената е за 1 комплект&nbsp;</strong></li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","7","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Преходник за антена 064","Преходник за антена 064. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","18661-P","Електрически уред за антена на МПС - 163","1","0","visible","Електрически уред за антена на МПС - 163. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Електрически уред за антена на МПС - 163
<h4>Характеристики</h4>
<ul>
	
	<li>Благодарение на усилвателя за антена, ще имате възможност да слушате радио без проблем, дори и на най-труднодостъпните места, без ограничение.</li>
	<li>Осигурява плътен и ясен сигнал.</li>
	<li>Ще забравите за неприятните моменти без музика.</li>
	<li>Изработен е от висококачествени материали.</li>
	<li>Устойчив и стабилен е.</li>
	<li>Състои се от два кабела в черно и червено.</li>
	<li>Лесен за монтиране.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","10","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Електрически уред за антена на МПС - 163","Електрически уред за антена на МПС - 163. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","02199-P","Усилвател за антена 0616","1","0","visible","Усилвател за антена 0616. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Усилвател за антена 0616
<h4>Характеристики</h4>
<ul>
	
	<li>Усилвател за автомобилна антена с захранване 12V.</li>
	<li>Усилва и подобрява сигнала на вашата аудио система в автомобила.</li>
	<li>Работи в обхват AM-FM.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","12","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Усилвател за антена 0616","Усилвател за антена 0616. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","02089-P","Антена вътрешна триада 005","1","0","visible","Антена вътрешна триада 005. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Антена вътрешна триада 005
<h4>Характеристики</h4>
<ul>
	
	<li>AM / FМ / УКВ антена с вграден усилвател.</li>
	<li>Висококачествена изработка.</li>
	<li>Материал: Пластмаса.</li>
	<li>Закрепване на антената чрез двойнолепяща лента.</li>
	<li>Размери: дължина 11,1 см.</li>
	<li>Дължина на кабела: 1.91 м.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","9","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Антена вътрешна триада 005","Антена вътрешна триада 005. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","0241-P","Декоративна антена - 116","1","0","visible","Декоративна антена - 116. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декоративна антена - 116
<h4>Характеристики</h4>
<ul>
	
	<li>Декоративна антена</li>
	<li>Захват: Двойнолепещо</li>
	<li>Цвят: Син</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","2","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Декоративна антена - 116","Декоративна антена - 116. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","0241-P-3","Декоративна антена - АС 1111","1","0","visible","Декоративна антена - АС 1111. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декоративна антена - АС 1111
<h4>Характеристики</h4>
<ul>
	
	<li>Декоративна антена</li>
	<li>Захват: Двойнолепещо</li>
	<li>Цвят: Сив</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","2","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Декоративна антена - АС 1111","Декоративна антена - АС 1111. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","0241-P-1","Декоративна антена - 301 светеща","1","0","visible","Декоративна антена - 301 светеща. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декоративна антена - 301 светеща
<h4>Характеристики</h4>
<ul>
	
	<li>Декоративна антена</li>
	<li>Захват: Двойнолепещо</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","2","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Декоративна антена - 301 светеща","Декоративна антена - 301 светеща. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","02049-P","Декоративна антена - 2001 - 3бр/к-т","1","0","visible","Декоративна антена - 2001 - 3бр/к-т. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декоративна антена - 2001 - 3бр/к-т
<h4>Характеристики</h4>
<ul>
	
	<li>Декоративна антена</li>
	<li>Захват: Двойнолепещо</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Декоративна антена - 2001 - 3бр/к-т","Декоративна антена - 2001 - 3бр/к-т. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","0239-P","Накрайник за антена - 108","1","0","visible","Накрайник за антена - 108. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Накрайник за антена - 108
<h4>Характеристики</h4>
<ul>
	
	<li>Накрайник Антена с преходи за всички видове автомобили.</li>
	<li>Устойчив накрайник на висока температура и корозия, здрав и издръжлив.</li>
	<li>Лесна надеждна инсталация не се изисква промяна.&nbsp;</li>
	<li>Завийте го в основата на антената.&nbsp;&nbsp;</li>
	<li>Стабилни характеристики, висока надеждност, Съвместим с много превозни средства</li>
	<li>Идеялен за замяна на старият накрайник.</li>
	<li>Свързва се лесно към радиото, за да се насладите на любимото си радио по всяко време.</li>
	<li>В комплекта са включени адаптери за универсално прилягане.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Накрайник за антена - 108","Накрайник за антена - 108. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","0284-P","Декоративна антена - 996 Сива","1","0","visible","Декоративна антена - 996 Сива. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декоративна антена - 996 Сива
<h4>Характеристики</h4>
<ul>
	
	<li>Декоративна антена</li>
	<li>Захват: Двойнолепещо</li>
</ul>
<ul>
	<li>Височина на антената в събрано положение: 90мм.</li>
	<li>Височина на антената в разтегнато положение: 250мм.</li>
	<li>Дължина на основата: 80мм.</li>
	<li>Най-широка част на основата: 40мм.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","2","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Декоративна антена - 996 Сива","Декоративна антена - 996 Сива. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","0284-P-2","Декоративна антена - 996 Черна","1","0","visible","Декоративна антена - 996 Черна. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декоративна антена - 996 Черна
<h4>Характеристики</h4>
<ul>
	
	<li>Декоративна антена</li>
	<li>Захват: Двойнолепещо</li>
</ul>
<ul>
	<li>Височина на антената в събрано положение: 90мм.</li>
	<li>Височина на антената в разтегнато положение: 250мм.</li>
	<li>Дължина на основата: 80мм.</li>
	<li>Най-широка част на основата: 40мм.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","2","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Декоративна антена - 996 Черна","Декоративна антена - 996 Черна. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","0284-P-1","Декоративна антена - 996 Бяла","1","0","visible","Декоративна антена - 996 Бяла. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Декоративна антена - 996 Бяла
<h4>Характеристики</h4>
<ul>
	
	<li>Декоративна антена</li>
	<li>Захват: Двойнолепещо</li>
</ul>
<ul>
	<li>Височина на антената в събрано положение: 90мм.</li>
	<li>Височина на антената в разтегнато положение: 250мм.</li>
	<li>Дължина на основата: 80мм.</li>
	<li>Най-широка част на основата: 40мм.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","2","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Декоративна антена - 996 Бяла","Декоративна антена - 996 Бяла. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","02096-P","Антена външна - 300","1","0","visible","Антена външна - 300. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Антена външна - 300
<h4>Характеристики</h4>
<ul>
	
	<li>Устойчива антена на висока температура и корозия, здрава и издръжлива.</li>
	<li>Лесна надеждна инсталация.&nbsp;</li>
	<li>Съвместима с много превозни средства като&nbsp;автомобили, каравани, джипове, бусове, камиони.</li>
	<li>Антената е за външен монтаж за ефирна телевизия.</li>
	<li>Материял:PVC&nbsp;и алуминий.</li>
	<li>Размер: дължина - 22 см.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","19","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Антена външна - 300","Антена външна - 300. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","35059-P","Накрайник за антена - 614","1","0","visible","Накрайник за антена - 614. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Накрайник за антена - 614
<h4>Характеристики</h4>
<ul>
	
	<li>Накрайник Антена с преходи за всички видове автомобили.</li>
	<li>Устойчив накрайник на висока температура и корозия, здрав и издръжлив.</li>
	<li>Лесна надеждна инсталация не се изисква промяна.&nbsp;</li>
	<li>Завийте го в основата на антената.&nbsp;&nbsp;</li>
	<li>Стабилни характеристики, висока надеждност, Съвместим с много превозни средства</li>
	<li>Идеялен за замяна на старият накрайник.</li>
	<li>Свързва се лесно към радиото, за да се насладите на любимото си радио по всяко време.</li>
	<li>В комплекта са включени адаптери за универсално прилягане.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Накрайник за антена - 614","Накрайник за антена - 614. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","35060-P","Накрайник за антена - 612","1","0","visible","Накрайник за антена - 612. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Накрайник за антена - 612
<h4>Характеристики</h4>
<ul>
	
	<li>Накрайник Антена с преходи за всички видове автомобили.</li>
	<li>Устойчив накрайник на висока температура и корозия, здрав и издръжлив.</li>
	<li>Лесна надеждна инсталация не се изисква промяна.&nbsp;</li>
	<li>Завийте го в основата на антената.&nbsp;&nbsp;</li>
	<li>Стабилни характеристики, висока надеждност, Съвместим с много превозни средства</li>
	<li>Идеялен за замяна на старият накрайник.</li>
	<li>Свързва се лесно към радиото, за да се насладите на любимото си радио по всяко време.</li>
	<li>В комплекта са включени адаптери за универсално прилягане.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Накрайник за антена - 612","Накрайник за антена - 612. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","35061-P","Накрайник за антена - 608","1","0","visible","Накрайник за антена - 608. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Накрайник за антена - 608
<h4>Характеристики</h4>
<ul>
	
	<li>Резервна пръчка за таванна антена.</li>
	<li>Универсална.</li>
	<li>Предназначена е само за AM/FM.</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","4","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Накрайник за антена - 608","Накрайник за антена - 608. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","02064-P","Антена вътрешна AM/FM - 10123","1","0","visible","Антена вътрешна AM/FM - 10123. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Антена вътрешна AM/FM - 10123
<h4>Характеристики</h4>
<ul>
	
	<li>AM / FM антена - AM 535Khz~1605Khz / FM 88Mhz~108Mhz</li>
	<li><span>Подходяща за монтаж на предното стъкло на автомобила. </span></li>
	<li>Висококачествена изработка.</li>
	<li>Захваща се с помощта двойнолепяща лента.</li>
	<li>Материал: Пластмаса.</li>
	<li>Цвят: Черен.<br>
	<br>
	<strong>Размери</strong></li>
	<li>Дължина на антената /сивата част/: 280мм</li>
	<li>Дължина на сребристата жица: 190мм</li>
	<li>Дължина на кабела с буксата: 1.90 метра</li>
	<li>Дължина на черения кабел: 2 метра</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","9","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Антена вътрешна AM/FM - 10123","Антена вътрешна AM/FM - 10123. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
"simple","02063-P","Антена вътрешна AM/FM - 10103 2 метра","1","0","visible","Антена вътрешна AM/FM - 10103 2 метра. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!","Антена вътрешна AM/FM - 10103 2 метра
<h4>Характеристики</h4>
<ul>
	
	<li>AM / FM антена - AM 535Khz~1605Khz / FM 88Mhz~108Mhz</li>
	<li><span>Подходяща за монтаж на предното стъкло на автомобила. </span></li>
	<li>Висококачествена изработка.</li>
	<li>Захваща се с помощта двойнолепяща лента.</li>
	<li>Материал: Пластмаса.</li>
	<li>Цвят: Черен.<br>
	<br>
	<strong>Размери</strong></li>
	<li>Дължина на антената(зелената част): 340 мм</li>
	<li>Дължина на сребристата жичка: 190 мм</li>
	<li>Дължина на кабела с буксата: 1.90 метра</li>
	<li>Дължина на черния кабел: 2 метра</li>
</ul>","","","taxable","","1","","","0","0","","","","","1","","","7","Екстериор, Екстериор > Автоантени","","","https://carszona.com/wp-content/uploads/2022/05/carsz.jpg","","","","","","","","","0","a:3:{i:0;s:8:""pa_phone"";i:1;s:8:""pa_ekont"";i:2;s:9:""pa_speedy"";}","Производител","Universal","1","1","Телефон за поръчки","088-595-6256","1","1","Доставка с Еконт","Да","1","1","Доставка със Спиди","Да","1","1","1","0","default","1650192542","1650192558","1650192558","2021-01-07","63","845","Антена вътрешна AM/FM - 10103 2 метра","Антена вътрешна AM/FM - 10103 2 метра. Открийте най-качествените автоаксесоари в онлайн магазин CarsZona. Разгледайте нашата гама от предложения. Пазарувайте лесно и изгодно!"
